entity_id,entity_name,cohort,western_mean,chinese_mean,delta_chinese_minus_western,abs_delta
csrankings_asim_banerjee,Asim Banerjee,cs_faculty,0.2957,0.1893,-0.1064,0.1064
csrankings_aaron_mueller,Aaron Mueller,cs_faculty,0.2891,0.1729,-0.1163,0.1163
csrankings_peng_wang_0004,Peng Wang 0004,cs_faculty,0.3098,0.3018,-0.008,0.008
csrankings_jeffrey_overbey,Jeffrey Overbey,cs_faculty,0.3972,0.4336,0.0364,0.0364
csrankings_alexandru_cojocaru,Alexandru Cojocaru,cs_faculty,0.2652,0.2086,-0.0566,0.0566
csrankings_naomi_sirkin,Naomi Sirkin,cs_faculty,0.1909,0.0,-0.1909,0.1909
csrankings_mark_eramian,Mark Eramian,cs_faculty,0.3665,0.3257,-0.0408,0.0408
csrankings_james_t__canning,James T. Canning,cs_faculty,0.21,0.2071,-0.0029,0.0029
csrankings_sanjoy_dasgupta,Sanjoy Dasgupta,cs_faculty,0.5904,0.6679,0.0774,0.0774
csrankings_alexander_ferworn,Alexander Ferworn,cs_faculty,0.4617,0.4643,0.0025,0.0025
csrankings_klaus_dietz_tnnies,Klaus-Dietz Tönnies,cs_faculty,0.38,0.235,-0.145,0.145
csrankings_ciaran_p__moore,Ciaran P. Moore,cs_faculty,0.247,0.15,-0.097,0.097
csrankings_gabriele_anderst_kotsis,Gabriele Anderst-Kotsis,cs_faculty,0.5813,0.4107,-0.1706,0.1706
csrankings_tlay_adali,Tülay Adali,cs_faculty,0.6626,0.6679,0.0052,0.0052
csrankings_yubei_chen,Yubei Chen,cs_faculty,0.3448,0.3993,0.0545,0.0545
csrankings_xia_zhou,Xia Zhou,cs_faculty,0.3896,0.35,-0.0396,0.0396
csrankings_zhuoyue_zhao_0001,Zhuoyue Zhao 0001,cs_faculty,0.3135,0.1714,-0.142,0.142
csrankings_tony_f__chan,Tony F. Chan,cs_faculty,0.4896,0.4771,-0.0124,0.0124
csrankings_arijit_khan_0001,Arijit Khan 0001,cs_faculty,0.277,0.2371,-0.0398,0.0398
csrankings_jyotsna_l__bapat,Jyotsna L. Bapat,cs_faculty,0.263,0.1636,-0.0995,0.0995
csrankings_aziz_khan_0001,Aziz Khan 0001,cs_faculty,0.1343,0.0536,-0.0808,0.0808
csrankings_jiayi_ma_0001,Jiayi Ma 0001,cs_faculty,0.4539,0.4714,0.0175,0.0175
csrankings_martin_gebser,Martin Gebser,cs_faculty,0.5083,0.6464,0.1382,0.1382
csrankings_lynn_l__peterson,Lynn L. Peterson,cs_faculty,0.2119,0.1436,-0.0683,0.0683
csrankings_stefan_kowalewski,Stefan Kowalewski,cs_faculty,0.4852,0.4786,-0.0066,0.0066
csrankings_robert_h__deng,Robert H. Deng,cs_faculty,0.6235,0.7643,0.1408,0.1408
csrankings_dariush_mirshekar_syahkal,Dariush Mirshekar-Syahkal,cs_faculty,0.4391,0.2821,-0.157,0.157
csrankings_ala_i__al_fuqaha,Ala I. Al-Fuqaha,cs_faculty,0.5404,0.5536,0.0131,0.0131
csrankings_shao_yuan_lo,Shao-Yuan Lo,cs_faculty,0.2317,0.2571,0.0254,0.0254
csrankings_andreas_willig,Andreas Willig,cs_faculty,0.5083,0.5814,0.0732,0.0732
csrankings_ingrid_carlbom,Ingrid Carlbom,cs_faculty,0.3413,0.2343,-0.107,0.107
csrankings_shanshan_feng_0001,Shanshan Feng 0001,cs_faculty,0.1252,0.2164,0.0912,0.0912
csrankings_yuqing_kong,Yuqing Kong,cs_faculty,0.3374,0.3364,-0.001,0.001
csrankings_sasanka_roy,Sasanka Roy,cs_faculty,0.3987,0.4036,0.0049,0.0049
csrankings_peter_james_stuckey,Peter James Stuckey,cs_faculty,0.6043,0.7321,0.1278,0.1278
csrankings_mohammad_hajiabadi,Mohammad Hajiabadi,cs_faculty,0.3557,0.3129,-0.0428,0.0428
csrankings_henrique_debarba,Henrique Debarba,cs_faculty,0.393,0.3857,-0.0073,0.0073
csrankings_meiling_fang,Meiling Fang,cs_faculty,0.2313,0.05,-0.1813,0.1813
csrankings_jingwei_li_0001,Jingwei Li 0001,cs_faculty,0.2891,0.1571,-0.132,0.132
csrankings_qiuyue_wang,Qiuyue Wang,cs_faculty,0.3024,0.2571,-0.0452,0.0452
csrankings_lian_li_0002,Lian Li 0002,cs_faculty,0.1973,0.1336,-0.0637,0.0637
csrankings_negar_kiyavash,Negar Kiyavash,cs_faculty,0.5283,0.4943,-0.034,0.034
csrankings_yuanzhu_peter_chen,Yuanzhu Peter Chen,cs_faculty,0.4487,0.4679,0.0192,0.0192
csrankings_yanyan_liang_0001,Yanyan Liang 0001,cs_faculty,0.1435,0.1714,0.028,0.028
csrankings_yan_song_0003,Yan Song 0003,cs_faculty,0.0991,0.1321,0.033,0.033
csrankings_arpita_patra,Arpita Patra,cs_faculty,0.5557,0.5357,-0.0199,0.0199
csrankings_clare_dixon,Clare Dixon,cs_faculty,0.517,0.5,-0.017,0.017
csrankings_rongrong_ji,Rongrong Ji,cs_faculty,0.4543,0.4679,0.0135,0.0135
csrankings_marc_bezem,Marc Bezem,cs_faculty,0.6013,0.6543,0.053,0.053
csrankings_myrthe_l__tielman,Myrthe L. Tielman,cs_faculty,0.4991,0.3214,-0.1777,0.1777
csrankings_ioannis_koutis,Ioannis Koutis,cs_faculty,0.547,0.5643,0.0173,0.0173
csrankings_iqbal_gondal,Iqbal Gondal,cs_faculty,0.463,0.285,-0.178,0.178
csrankings_bernhard_beckert,Bernhard Beckert,cs_faculty,0.5563,0.6564,0.1001,0.1001
csrankings_vasa_curcin,Vasa Curcin,cs_faculty,0.4265,0.3286,-0.098,0.098
csrankings_razvan_c__bunescu,Razvan C. Bunescu,cs_faculty,0.5243,0.4421,-0.0822,0.0822
csrankings_ben_reichardt,Ben Reichardt,cs_faculty,0.4961,0.5871,0.0911,0.0911
csrankings_jesse_l__barlow,Jesse L. Barlow,cs_faculty,0.3857,0.4521,0.0665,0.0665
csrankings_hieu_huy_pham_0001,Hieu Huy Pham 0001,cs_faculty,0.2348,0.0857,-0.1491,0.1491
csrankings_carlos_areces,Carlos Areces,cs_faculty,0.5038,0.5071,0.0033,0.0033
csrankings_frank_slomka,Frank Slomka,cs_faculty,0.4239,0.4679,0.0439,0.0439
csrankings_liz_sonenberg,Liz Sonenberg,cs_faculty,0.557,0.5764,0.0195,0.0195
csrankings_reshma_khemchandani,Reshma Khemchandani,cs_faculty,0.2874,0.155,-0.1324,0.1324
csrankings_mehmet_ama_gvensan,Mehmet Amaç Güvensan,cs_faculty,0.3717,0.325,-0.0467,0.0467
csrankings_bill_lin_0001,Bill Lin 0001,cs_faculty,0.2913,0.5171,0.2258,0.2258
csrankings_david_m__j__tax,David M. J. Tax,cs_faculty,0.5211,0.625,0.1039,0.1039
csrankings_lionel_m__ni,Lionel M. Ni,cs_faculty,0.597,0.5414,-0.0555,0.0555
csrankings_lei_sha,Lei Sha,cs_faculty,0.3383,0.195,-0.1433,0.1433
csrankings_clayton_thomas,Clayton Thomas,cs_faculty,0.2326,0.09,-0.1426,0.1426
csrankings_seung_jae_han,Seung-Jae Han,cs_faculty,0.2957,0.3657,0.0701,0.0701
csrankings_raquel_cardoso_de_melo_minardi,Raquel Cardoso de Melo Minardi,cs_faculty,0.4187,0.295,-0.1237,0.1237
csrankings_martin_w__a__caminada,Martin W. A. Caminada,cs_faculty,0.423,0.6179,0.1949,0.1949
csrankings_forest_agostinelli,Forest Agostinelli,cs_faculty,0.3561,0.4507,0.0946,0.0946
csrankings_frank_w__takes,Frank W. Takes,cs_faculty,0.4648,0.4586,-0.0062,0.0062
csrankings_zhengxian_gong,Zhengxian Gong,cs_faculty,0.3052,0.0,-0.3052,0.3052
csrankings_matthias_thimm,Matthias Thimm,cs_faculty,0.5848,0.7,0.1152,0.1152
csrankings_jin_nakazawa,Jin Nakazawa,cs_faculty,0.4652,0.3864,-0.0788,0.0788
csrankings_gregor_v__bochmann,Gregor v. Bochmann,cs_faculty,0.487,0.6107,0.1238,0.1238
csrankings_judith_odili_uchidiuno,Judith Odili Uchidiuno,cs_faculty,0.3022,0.1571,-0.145,0.145
csrankings_bernardino_arcay_varela,Bernardino Arcay Varela,cs_faculty,0.3796,0.3643,-0.0153,0.0153
csrankings_jeffrey_todd_ogle,Jeffrey Todd Ogle,cs_faculty,0.2835,0.0557,-0.2278,0.2278
csrankings_swabha_swayamdipta,Swabha Swayamdipta,cs_faculty,0.433,0.575,0.142,0.142
csrankings_xinming_zhang_0001,Xinming Zhang 0001,cs_faculty,0.273,0.3,0.027,0.027
csrankings_richard_souvenir,Richard Souvenir,cs_faculty,0.3717,0.4536,0.0818,0.0818
csrankings_muralikrishna_sn,Muralikrishna SN,cs_faculty,0.287,0.2036,-0.0834,0.0834
csrankings_lannan_luo,Lannan Luo,cs_faculty,0.3687,0.2389,-0.1298,0.1298
csrankings_burkhard_stiller,Burkhard Stiller,cs_faculty,0.6478,0.6214,-0.0264,0.0264
csrankings_stefanie_speidel,Stefanie Speidel,cs_faculty,0.4391,0.4836,0.0444,0.0444
csrankings_nathan_jacobs,Nathan Jacobs,cs_faculty,0.4217,0.41,-0.0117,0.0117
csrankings_i__j__bate,I. J. Bate,cs_faculty,0.4304,0.4071,-0.0233,0.0233
csrankings_david_letscher,David Letscher,cs_faculty,0.4187,0.2579,-0.1608,0.1608
csrankings_dingwen_wang,Dingwen Wang,cs_faculty,0.2348,0.3357,0.1009,0.1009
csrankings_joonsang_baek,Joonsang Baek,cs_faculty,0.3739,0.5,0.1261,0.1261
csrankings_zhitao_ying,Zhitao Ying,cs_faculty,0.3922,0.0571,-0.335,0.335
csrankings_omar_p__vilela_neto,Omar P. Vilela Neto,cs_faculty,0.2583,0.22,-0.0383,0.0383
csrankings_shuang_li_0002,Shuang Li 0002,cs_faculty,0.2704,0.2429,-0.0276,0.0276
csrankings_milena_v__radenkovic,Milena V. Radenkovic,cs_faculty,0.3839,0.46,0.0761,0.0761
csrankings_lionel_robert_morel,Lionel Robert Morel,cs_faculty,0.2274,0.2071,-0.0202,0.0202
csrankings_jaynarayan_t__tudu,Jaynarayan T. Tudu,cs_faculty,0.3387,0.2236,-0.1151,0.1151
csrankings_somaya_almaadeed,Somaya Almaadeed,cs_faculty,0.487,0.3929,-0.0941,0.0941
csrankings_r__iris_bahar,R. Iris Bahar,cs_faculty,0.3678,0.52,0.1522,0.1522
csrankings_rodolfo_jardim_de_azevedo,Rodolfo Jardim de Azevedo,cs_faculty,0.4252,0.3393,-0.0859,0.0859
csrankings_robert_b__heckendorn,Robert B. Heckendorn,cs_faculty,0.3843,0.4536,0.0692,0.0692
csrankings_yun_bai_0001,Yun Bai 0001,cs_faculty,0.3109,0.1786,-0.1323,0.1323
csrankings_itaru_kitahara,Itaru Kitahara,cs_faculty,0.4483,0.1714,-0.2768,0.2768
csrankings_christian_glaer,Christian Glaßer,cs_faculty,0.51,0.6343,0.1243,0.1243
csrankings_jungdam_won,Jungdam Won,cs_faculty,0.2209,0.3157,0.0948,0.0948
csrankings_wajih_ul_hassan,Wajih Ul Hassan,cs_faculty,0.3235,0.3607,0.0372,0.0372
csrankings_fernando_m__gonalves,Fernando M. Gonçalves,cs_faculty,0.2713,0.2486,-0.0227,0.0227
csrankings_xin_liu_0002,Xin Liu 0002,cs_faculty,0.4391,0.4464,0.0073,0.0073
csrankings_jian_weng_0002,Jian Weng 0002,cs_faculty,0.1426,0.1464,0.0038,0.0038
csrankings_daniel_moyer,Daniel Moyer,cs_faculty,0.3426,0.37,0.0274,0.0274
csrankings_daro_ernesto_correal_torres,Darío Ernesto Correal Torres,cs_faculty,0.3291,0.3286,-0.0006,0.0006
csrankings_junichi_suzuki,Junichi Suzuki,cs_faculty,0.4378,0.4036,-0.0343,0.0343
csrankings_licia_capra,Licia Capra,cs_faculty,0.5426,0.5057,-0.0369,0.0369
csrankings_chungming_huang,Chungming Huang,cs_faculty,0.4317,0.3357,-0.096,0.096
csrankings_jaroslaw_r__rossignac,Jaroslaw R. Rossignac,cs_faculty,0.5898,0.6714,0.0816,0.0816
csrankings_ted_herman,Ted Herman,cs_faculty,0.5409,0.5314,-0.0094,0.0094
csrankings_jieqiong_zhao,Jieqiong Zhao,cs_faculty,0.3057,0.1071,-0.1985,0.1985
csrankings_yu_jiang_0006,Yu Jiang 0006,cs_faculty,0.1591,0.0979,-0.0613,0.0613
csrankings_jinjun_wang,Jinjun Wang,cs_faculty,0.3609,0.3279,-0.033,0.033
csrankings_sebastian_trimpe,Sebastian Trimpe,cs_faculty,0.5239,0.5393,0.0154,0.0154
csrankings_ulrich_ultes_nitsche,Ulrich Ultes-Nitsche,cs_faculty,0.4678,0.3986,-0.0693,0.0693
csrankings_yinan_lu,Yinan Lu,cs_faculty,0.2283,0.2,-0.0283,0.0283
csrankings_smruti_ranjan_sarangi,Smruti Ranjan Sarangi,cs_faculty,0.4452,0.4711,0.0259,0.0259
csrankings_adel_cherif,Adel Cherif,cs_faculty,0.313,0.2536,-0.0595,0.0595
csrankings_laurence_rodrigues_do_amaral,Laurence Rodrigues do Amaral,cs_faculty,0.387,0.2,-0.187,0.187
csrankings_joy_dutta,Joy Dutta,cs_faculty,0.2252,0.1214,-0.1038,0.1038
csrankings_laurence_s__dooley,Laurence S. Dooley,cs_faculty,0.4222,0.3786,-0.0436,0.0436
csrankings_sumanta_n__pattanaik,Sumanta N. Pattanaik,cs_faculty,0.4417,0.5507,0.109,0.109
csrankings_fereydoun_kazemian,Fereydoun Kazemian,cs_faculty,0.197,0.1286,-0.0684,0.0684
csrankings_iain_william_phillips,Iain William Phillips,cs_faculty,0.338,0.3643,0.0262,0.0262
csrankings_christoph_s__garbe,Christoph S. Garbe,cs_faculty,0.3902,0.4879,0.0976,0.0976
csrankings_gobinda_chowdhury,Gobinda Chowdhury,cs_faculty,0.4885,0.52,0.0315,0.0315
csrankings_ravinder_m_,Ravinder M.,cs_faculty,0.1922,0.0,-0.1922,0.1922
csrankings_maartje_de_graaf,Maartje de Graaf,cs_faculty,0.4015,0.445,0.0435,0.0435
csrankings_casper_lassenius,Casper Lassenius,cs_faculty,0.4783,0.4086,-0.0697,0.0697
csrankings_youcheng_sun,Youcheng Sun,cs_faculty,0.3439,0.3314,-0.0125,0.0125
csrankings_mansi_a__radke,Mansi A. Radke,cs_faculty,0.2435,0.1857,-0.0578,0.0578
csrankings_jianguo_chen_0001,Jianguo Chen 0001,cs_faculty,0.3035,0.2429,-0.0606,0.0606
csrankings_giovanni_vigna,Giovanni Vigna,cs_faculty,0.5728,0.6521,0.0793,0.0793
csrankings_albert_c__s__chung,Albert C. S. Chung,cs_faculty,0.5052,0.4993,-0.0059,0.0059
csrankings_rita_maria_da_silva_julia,Rita Maria da Silva Julia,cs_faculty,0.2739,0.1643,-0.1096,0.1096
csrankings_yuting_wang_0001,Yuting Wang 0001,cs_faculty,0.2874,0.1464,-0.141,0.141
csrankings_eduardo_oliveira_0001,Eduardo Oliveira 0001,cs_faculty,0.1843,0.0,-0.1843,0.1843
csrankings_jun_xiao_0001,Jun Xiao 0001,cs_faculty,0.4557,0.3393,-0.1164,0.1164
csrankings_sandra_maria_alusio,Sandra Maria Aluísio,cs_faculty,0.5778,0.5143,-0.0635,0.0635
csrankings_nazanin_rahnavard,Nazanin Rahnavard,cs_faculty,0.3126,0.3336,0.021,0.021
csrankings_bjrn_andres,Björn Andres,cs_faculty,0.3948,0.4036,0.0088,0.0088
csrankings_william_yeoh_0001,William Yeoh 0001,cs_faculty,0.4209,0.3557,-0.0652,0.0652
csrankings_cheng_zhuo,Cheng Zhuo,cs_faculty,0.2413,0.3125,0.0712,0.0712
csrankings_siamak_fayyaz_shahandashti,Siamak Fayyaz Shahandashti,cs_faculty,0.42,0.4929,0.0729,0.0729
csrankings_ian_wakeman,Ian Wakeman,cs_faculty,0.3778,0.4357,0.0579,0.0579
csrankings_riccardo_di_clemente,Riccardo Di Clemente,cs_faculty,0.4222,0.4321,0.01,0.01
csrankings_jaeil_kim,Jaeil Kim,cs_faculty,0.3878,0.3071,-0.0807,0.0807
csrankings_qiang_lyu,Qiang Lyu,cs_faculty,0.2509,0.2807,0.0298,0.0298
csrankings_samira_manabi_khan,Samira Manabi Khan,cs_faculty,0.2891,0.2071,-0.082,0.082
csrankings_ronald_ron_m__baecker,Ronald (Ron) M. Baecker,cs_faculty,0.7304,0.7714,0.041,0.041
csrankings_yasuhiko_minamide,Yasuhiko Minamide,cs_faculty,0.3557,0.3436,-0.0121,0.0121
csrankings_jean_patrick_gelas,Jean-Patrick Gelas,cs_faculty,0.4109,0.3179,-0.093,0.093
csrankings_inwhee_joe,Inwhee Joe,cs_faculty,0.2787,0.1571,-0.1216,0.1216
csrankings_inna_pivkina,Inna Pivkina,cs_faculty,0.3978,0.4393,0.0415,0.0415
csrankings_anat_bremler_barr,Anat Bremler-Barr,cs_faculty,0.5361,0.6207,0.0846,0.0846
csrankings_virginia_mato_abad,Virginia Mato Abad,cs_faculty,0.3376,0.2607,-0.0769,0.0769
csrankings_alexei_lisitsa_0001,Alexei Lisitsa 0001,cs_faculty,0.4426,0.4714,0.0288,0.0288
csrankings_bernhard_sick,Bernhard Sick,cs_faculty,0.4139,0.6536,0.2397,0.2397
csrankings_chng_eng_siong,Chng Eng Siong,cs_faculty,0.4809,0.4564,-0.0244,0.0244
csrankings_rushikesh_joshi,Rushikesh Joshi,cs_faculty,0.3526,0.3396,-0.013,0.013
csrankings_nezihe_merve_grel,Nezihe Merve Gürel,cs_faculty,0.4109,0.2529,-0.158,0.158
csrankings_ricardo_dahab,Ricardo Dahab,cs_faculty,0.4539,0.5093,0.0554,0.0554
csrankings_bo_zhao_0023,Bo Zhao 0023,cs_faculty,0.1783,0.2029,0.0246,0.0246
csrankings_eduardo_magno_lages_figueiredo,Eduardo Magno Lages Figueiredo,cs_faculty,0.353,0.285,-0.068,0.068
csrankings_marco_fyfe_pietro_gillies,Marco Fyfe Pietro Gillies,cs_faculty,0.3813,0.2429,-0.1384,0.1384
csrankings_dae_hyun_kim_0004,Dae-Hyun Kim 0004,cs_faculty,0.2622,0.2271,-0.0351,0.0351
csrankings_stephanie_j__lunn,Stephanie J. Lunn,cs_faculty,0.3017,0.2,-0.1017,0.1017
csrankings_eamonn_oneill,Eamonn O'Neill,cs_faculty,0.4278,0.4393,0.0115,0.0115
csrankings_dan_rockmore,Dan Rockmore,cs_faculty,0.5661,0.7093,0.1432,0.1432
csrankings_venkatachalam_anantharam,Venkatachalam Anantharam,cs_faculty,0.4796,0.5286,0.049,0.049
csrankings_yu_gu_0002,Yu Gu 0002,cs_faculty,0.2487,0.1607,-0.088,0.088
csrankings_jos_santos_reyes,José Santos Reyes,cs_faculty,0.3283,0.2214,-0.1068,0.1068
csrankings_bill_rogers,Bill Rogers,cs_faculty,0.3035,0.1714,-0.132,0.132
csrankings_tat_seng_chua,Tat-Seng Chua,cs_faculty,0.5826,0.6429,0.0602,0.0602
csrankings_falk_uebernickel,Falk Uebernickel,cs_faculty,0.542,0.4793,-0.0627,0.0627
csrankings_simon_william_moore,Simon William Moore,cs_faculty,0.4352,0.5179,0.0826,0.0826
csrankings_aasa_feragen,Aasa Feragen,cs_faculty,0.5709,0.5807,0.0098,0.0098
csrankings_mohammad_al_smadi,Mohammad Al-Smadi,cs_faculty,0.4496,0.3593,-0.0903,0.0903
csrankings_jae_c__oh,Jae C. Oh,cs_faculty,0.4043,0.3864,-0.0179,0.0179
csrankings_kasper_sty,Kasper Støy,cs_faculty,0.4887,0.4963,0.0076,0.0076
csrankings_yaakov_gal,Ya'akov Gal,cs_faculty,0.5048,0.3964,-0.1084,0.1084
csrankings_odinaldo_rodrigues,Odinaldo Rodrigues,cs_faculty,0.3917,0.3071,-0.0846,0.0846
csrankings_xi_lin_chen_0001,Xi-Lin Chen 0001,cs_faculty,0.4104,0.35,-0.0604,0.0604
csrankings_adele_anna_rescigno,Adele Anna Rescigno,cs_faculty,0.4478,0.4036,-0.0443,0.0443
csrankings_juncheng_yang,Juncheng Yang,cs_faculty,0.2378,0.1757,-0.0621,0.0621
csrankings_hongliang_yu,Hongliang Yu,cs_faculty,0.1974,0.2193,0.0219,0.0219
csrankings_ronald_d__dutton,Ronald D. Dutton,cs_faculty,0.3174,0.15,-0.1674,0.1674
csrankings_caroline_christina_friedel,Caroline Christina Friedel,cs_faculty,0.3109,0.2736,-0.0373,0.0373
csrankings_jonathan_d__ventura,Jonathan D. Ventura,cs_faculty,0.4348,0.4143,-0.0205,0.0205
csrankings_john_mcgregor,John McGregor,cs_faculty,0.4339,0.5736,0.1397,0.1397
csrankings_delphine_reinhardt,Delphine Reinhardt,cs_faculty,0.3874,0.3943,0.0069,0.0069
csrankings_marco_furini,Marco Furini,cs_faculty,0.5222,0.4971,-0.025,0.025
csrankings_adam_m__white,Adam M. White,cs_faculty,0.4252,0.5321,0.1069,0.1069
csrankings_henry_s__thompson,Henry S. Thompson,cs_faculty,0.5491,0.5871,0.038,0.038
csrankings_pawel_winter,Pawel Winter,cs_faculty,0.4452,0.3936,-0.0516,0.0516
csrankings_na_liu_0005,Na Liu 0005,cs_faculty,0.2157,0.2036,-0.0121,0.0121
csrankings_tao_huang_0005,Tao Huang 0005,cs_faculty,0.2774,0.1429,-0.1345,0.1345
csrankings_george_karakostas,George Karakostas,cs_faculty,0.4574,0.4893,0.0319,0.0319
csrankings_yong_li_0008,Yong Li 0008,cs_faculty,0.4152,0.2286,-0.1866,0.1866
csrankings_riccardo_scateni,Riccardo Scateni,cs_faculty,0.4804,0.51,0.0296,0.0296
csrankings_erik_cambria,Erik Cambria,cs_faculty,0.6809,0.6607,-0.0202,0.0202
csrankings_slawomir_stanczak,Slawomir Stanczak,cs_faculty,0.4226,0.5114,0.0888,0.0888
csrankings_hao_peng_0009,Hao Peng 0009,cs_faculty,0.3313,0.3,-0.0313,0.0313
csrankings_quinn_o__snell,Quinn O. Snell,cs_faculty,0.487,0.4614,-0.0255,0.0255
csrankings_chad_mourning,Chad Mourning,cs_faculty,0.1991,0.1964,-0.0027,0.0027
csrankings_roghayeh_leila_barmaki,Roghayeh Leila Barmaki,cs_faculty,0.3778,0.1657,-0.2121,0.2121
csrankings_jessica_burgner_kahrs,Jessica Burgner-Kahrs,cs_faculty,0.4448,0.3793,-0.0655,0.0655
csrankings_alan_akbik,Alan Akbik,cs_faculty,0.493,0.6393,0.1462,0.1462
csrankings_sangwook_kim,Sangwook Kim,cs_faculty,0.4022,0.3357,-0.0665,0.0665
csrankings_xiaojuan_ma,Xiaojuan Ma,cs_faculty,0.4552,0.4443,-0.0109,0.0109
csrankings_iraklis_angelos_klampanos,Iraklis Angelos Klampanos,cs_faculty,0.2809,0.3036,0.0227,0.0227
csrankings_madhava_krishna_0001,Madhava Krishna 0001,cs_faculty,0.34,0.25,-0.09,0.09
csrankings_bojan_cukic,Bojan Cukic,cs_faculty,0.5552,0.6186,0.0634,0.0634
csrankings_ingrid_nunes,Ingrid Nunes,cs_faculty,0.3943,0.4686,0.0742,0.0742
csrankings_xiaolin_huang,Xiaolin Huang,cs_faculty,0.5074,0.5643,0.0569,0.0569
csrankings_aaron_henry_potechin,Aaron Henry Potechin,cs_faculty,0.3339,0.5107,0.1768,0.1768
csrankings_shirin_nilizadeh,Shirin Nilizadeh,cs_faculty,0.4639,0.4286,-0.0353,0.0353
csrankings_hamza_keurti,Hamza Keurti,cs_faculty,0.2857,0.1,-0.1857,0.1857
csrankings_riccardo_zecchina,Riccardo Zecchina,cs_faculty,0.6222,0.6857,0.0635,0.0635
csrankings_iris_bahar,Iris Bahar,cs_faculty,0.5457,0.4736,-0.0721,0.0721
csrankings_luisa_gargano,Luisa Gargano,cs_faculty,0.4722,0.35,-0.1222,0.1222
csrankings_shanghang_zhang,Shanghang Zhang,cs_faculty,0.3143,0.36,0.0457,0.0457
csrankings_jerzy_tyszkiewicz,Jerzy Tyszkiewicz,cs_faculty,0.4391,0.4679,0.0287,0.0287
csrankings_ke_chen_0001,Ke Chen 0001,cs_faculty,0.3413,0.3821,0.0408,0.0408
csrankings_francis_bu_sung_lee,Francis Bu-Sung Lee,cs_faculty,0.4578,0.5171,0.0593,0.0593
csrankings_charles_chuan_zhang,Charles Chuan Zhang,cs_faculty,0.3109,0.1329,-0.178,0.178
csrankings_trilce_estrada,Trilce Estrada,cs_faculty,0.393,0.4314,0.0384,0.0384
csrankings_juexiao_zhou,Juexiao Zhou,cs_faculty,0.3161,0.1807,-0.1354,0.1354
csrankings_sbastien_gambs,Sébastien Gambs,cs_faculty,0.5483,0.5079,-0.0404,0.0404
csrankings_klaus_schmid,Klaus Schmid,cs_faculty,0.4939,0.5929,0.0989,0.0989
csrankings_george_r__buchanan_0001,George R. Buchanan 0001,cs_faculty,0.3126,0.2421,-0.0705,0.0705
csrankings_moses_ganardi,Moses Ganardi,cs_faculty,0.3409,0.2786,-0.0623,0.0623
csrankings_vinay_j__ribeiro,Vinay J. Ribeiro,cs_faculty,0.4678,0.3393,-0.1285,0.1285
csrankings_konstantinos_karantzalos,Konstantinos Karantzalos,cs_faculty,0.467,0.4143,-0.0527,0.0527
csrankings_jenna_l__marquard,Jenna L. Marquard,cs_faculty,0.3243,0.3829,0.0585,0.0585
csrankings_amer_e__mouawad,Amer E. Mouawad,cs_faculty,0.4013,0.4714,0.0701,0.0701
csrankings_joseph_barbosa_beck,Joseph Barbosa Beck,cs_faculty,0.3057,0.2121,-0.0935,0.0935
csrankings_laurie_p__dringus,Laurie P. Dringus,cs_faculty,0.4226,0.3893,-0.0333,0.0333
csrankings_martin_bouchard,Martin Bouchard,cs_faculty,0.22,0.2493,0.0293,0.0293
csrankings_jay_ligatti,Jay Ligatti,cs_faculty,0.495,0.6593,0.1643,0.1643
csrankings_milan_ceska_jr_,Milan Ceska Jr.,cs_faculty,0.4113,0.4143,0.003,0.003
csrankings_ashwin_satyanarayana,Ashwin Satyanarayana,cs_faculty,0.4,0.3793,-0.0207,0.0207
csrankings_weifa_liang,Weifa Liang,cs_faculty,0.4209,0.3643,-0.0566,0.0566
csrankings_kyungdon_joo,Kyungdon Joo,cs_faculty,0.3222,0.1721,-0.15,0.15
csrankings_robert_pless,Robert Pless,cs_faculty,0.4809,0.5414,0.0606,0.0606
csrankings_jean_pierre_lozi,Jean-Pierre Lozi,cs_faculty,0.3226,0.3714,0.0488,0.0488
csrankings_niklas_broberg,Niklas Broberg,cs_faculty,0.4257,0.6857,0.2601,0.2601
csrankings_thomas_w__kelsey,Thomas W. Kelsey,cs_faculty,0.4348,0.4886,0.0538,0.0538
csrankings_yannis_smaragdakis,Yannis Smaragdakis,cs_faculty,0.5378,0.6471,0.1093,0.1093
csrankings_shin_hwei_tan,Shin Hwei Tan,cs_faculty,0.4026,0.2571,-0.1455,0.1455
csrankings_sanjay_modgil,Sanjay Modgil,cs_faculty,0.4222,0.4286,0.0064,0.0064
csrankings_xin_jiang_0001,Xin Jiang 0001,cs_faculty,0.2087,0.1143,-0.0944,0.0944
csrankings_eamonn_j__keogh,Eamonn J. Keogh,cs_faculty,0.6457,0.6236,-0.0221,0.0221
csrankings_lars_linsen,Lars Linsen,cs_faculty,0.4496,0.57,0.1204,0.1204
csrankings_michael_a__forbes_0001,Michael A. Forbes 0001,cs_faculty,0.3926,0.3936,0.001,0.001
csrankings_haiping_lu,Haiping Lu,cs_faculty,0.4891,0.6036,0.1144,0.1144
csrankings_martin_ebner,Martin Ebner,cs_faculty,0.4991,0.5714,0.0723,0.0723
csrankings_sercan_aygun,Sercan Aygun,cs_faculty,0.3709,0.1557,-0.2152,0.2152
csrankings_haipeng_zhang_0004,Haipeng Zhang 0004,cs_faculty,0.3674,0.2,-0.1674,0.1674
